Project_ID,Update_Day,Planned_Cost,Planned_Labour,Planned_Material,Actual_Cost,Actual_Labour,Actual_Material,%Work_Completed,External_Delay,Internal_Delay,Delay_Label
PROJ_00851,2025-02-09,1599157262299.0999,350,956429041065.0873,1109466566510.5198,329,665503521909.0881,5.895441015434638,6,2,True
PROJ_00852,2025-04-18,568690485988.187,55,301101722958.3798,414512714488.10065,49,206249890256.7232,17.506240874829377,8,5,True
PROJ_00853,2024-05-31,73370148135.50922,98,25624143420.656036,42566030894.97292,101,20910209309.088074,18.313800746125455,7,2,True
PROJ_00854,2025-09-04,124768612659.0702,233,57788935562.55029,178767894442.59467,208,44486997890.11935,85.76288020306214,7,1,True
PROJ_00855,2025-01-27,1047476345955.7722,82,401050249177.54645,1317569908708.6719,80,466319617101.46844,76.92475677025203,11,4,True
PROJ_00856,2025-07-20,2372445047773.3076,199,1291003141699.6006,1646344166504.3596,183,907659165375.7329,4.481277625040013,5,3,True
PROJ_00857,2025-09-25,1235778212671.3748,383,499635457700.98157,1546244234668.6572,408,463756141815.4434,87.92948596624814,7,7,True
PROJ_00858,2025-02-11,38468456783.40137,345,37965614927.42134,36950852577.27721,371,44942198508.9784,86.06995632781329,4,1,False
PROJ_00859,2024-12-29,245747238438.89328,212,64591786548.6992,250543018521.32623,255,81499293371.21225,71.75553406298643,3,4,False
PROJ_00860,2023-10-15,143567620300.05753,198,55505559720.0588,84383875837.39743,238,33404098503.495453,12.406479223709818,6,2,True
PROJ_00861,2024-01-01,2050412337145.996,465,812754644124.2344,2459357966566.2314,430,956015411851.4935,53.33032160384282,5,1,False
PROJ_00862,2024-07-25,475299595641.2836,243,161814962915.46283,615068786679.4851,206,167290077934.72226,53.45072604291856,4,3,False
PROJ_00863,2024-05-11,2087398406765.3806,147,894818369047.0448,1454972719210.8936,174,626169300747.2245,11.297868268754346,5,3,True
PROJ_00864,2024-11-15,3110976513905.8813,416,1182790689729.5999,3748663940671.182,444,1407192919053.8672,67.72167394298754,4,3,False
PROJ_00865,2025-09-05,4229555424669.811,226,2209006130936.713,2971951345600.465,285,1546894419517.8723,26.427385729453487,3,7,True
PROJ_00866,2024-06-03,2514947633681.255,288,893822215116.4412,2599763500978.349,319,842446859126.2772,54.07552129932635,5,4,True
PROJ_00867,2024-08-06,2281790100347.5083,127,1021897036337.2241,2349896562904.781,121,1000510979536.1564,50.034615661828326,5,2,False
PROJ_00868,2025-08-07,68533893869.72936,321,39688561177.01539,83439157462.49847,320,51054489915.87601,89.08130464152465,6,7,True
PROJ_00869,2025-05-15,216499904262.4463,204,93323438465.55646,156861356926.5465,233,62662935482.33557,39.93671099848591,9,2,True
PROJ_00870,2024-10-09,372317653494.7486,80,149746550547.08075,398476316653.2413,96,149172803922.7816,76.231867618599,2,2,False
PROJ_00871,2025-01-24,19693771434.83867,254,9988272065.171963,21402160350.4884,211,7286545650.650942,46.647836925269424,7,2,True
PROJ_00872,2025-04-16,65645255486.357635,486,28605063033.363857,56862859353.63533,617,25134081762.38552,19.08606262229471,2,3,False
PROJ_00873,2025-03-24,216924765448.57187,477,85105495740.70891,302173801295.409,411,70516815032.30365,77.76388958010338,8,3,True
PROJ_00874,2024-09-14,38801894738.08352,470,0.0,36104062915.06642,477,1089769919.0886974,91.35100220885528,8,5,True
PROJ_00875,2024-12-06,1516585643838.6921,120,851797284559.9873,1740977248949.9077,132,1029459566164.1808,83.40819128044666,6,3,True
PROJ_00876,2025-04-13,45755167651.05141,73,14145146146.046389,38008702793.867546,69,26888366480.801933,88.70571310283177,5,4,True
PROJ_00877,2024-08-31,6911272407339.2,140,3282209528255.321,4846409189281.855,117,2296960529511.9746,23.35357802178212,4,4,True
PROJ_00878,2024-09-22,120207749441.09058,220,51005974252.16461,118787342953.79546,277,46828589130.792244,95.86924590474158,5,6,True
PROJ_00879,2025-09-16,27861915661.506542,51,10194236593.684267,23733903209.308075,41,10273996396.839056,48.646297254563414,5,5,True
PROJ_00880,2025-01-04,2515971180938.2256,478,797002069381.1605,1747831451448.7273,490,568437327581.5634,46.779979487716815,5,2,False
PROJ_00881,2024-07-01,234370219618.9263,206,76483870112.6372,140059091419.2435,260,52261316102.65161,10.012700955603739,3,4,False
PROJ_00882,2024-08-06,266275533592.7068,25,102541752182.22473,328201620651.44543,28,102234456459.74551,88.01390230623763,6,4,True
PROJ_00883,2024-06-11,590266958251.7509,483,332780100464.6906,403149509827.43207,530,234975102263.47668,6.998694000745353,6,4,True
PROJ_00884,2024-05-21,324878139941.79456,265,120894934309.66885,392593930068.55835,227,147223456140.95956,64.31081555789487,10,3,True
PROJ_00885,2024-01-29,467430692937.5585,26,241100958551.40814,533532451015.0708,25,246055411066.24707,76.19440459151575,6,3,True
PROJ_00886,2024-04-12,15003553553.503342,459,8362465045.78547,19940288565.0183,431,4638635575.0762825,47.48482383819678,10,4,True
PROJ_00887,2024-08-16,93473646073.78545,89,36649760262.438034,92610993894.43022,107,47194116455.72078,51.09576531286077,4,2,False
PROJ_00888,2024-01-28,462723326993.9456,457,131328748334.58215,292637904667.0473,566,97366918690.58612,1.6994239592947271,5,3,True
PROJ_00889,2025-03-29,145380916594.2163,403,49122919277.00752,105338161243.14888,352,24647410509.814068,24.146266430767223,5,0,False
PROJ_00890,2025-09-03,643351440229.1104,62,272486828271.53223,740936477648.4717,59,281469302359.15906,99.99581960779331,11,3,True
PROJ_00891,2024-04-04,1352816821210.418,183,794230167548.8156,1435661429296.5344,153,706157019529.2216,78.24244463434822,8,2,True
PROJ_00892,2024-04-11,39325248569.26913,447,10617258232.471674,32222445745.422405,478,11256041429.170567,78.11243569794865,3,3,False
PROJ_00893,2024-05-06,127389287685.97905,457,69104621071.50177,189718629227.7885,452,75530414308.6428,99.69647553178989,8,3,True
PROJ_00894,2025-02-04,435500161006.2287,235,187211488094.83026,292969377983.19666,232,123151548472.34224,33.57837833384081,4,2,False
PROJ_00895,2024-07-07,7300968629517.462,275,2303668538440.9614,8187824564884.604,316,2436717794241.704,89.31446072821159,5,2,False
PROJ_00896,2025-05-23,246679756543.15564,373,100550743029.10043,141664257917.9864,329,69784425124.01294,33.6866331405947,1,2,False
PROJ_00897,2025-03-18,100633655075.06853,307,46455215599.13015,126527968271.87645,375,41879667684.05006,64.49271125027362,8,1,True
PROJ_00898,2025-05-31,272659913391.73438,247,149793775634.62698,184719285421.163,243,95583505736.73798,14.760447299428058,8,8,True
PROJ_00899,2024-07-13,20892908833.1423,305,13861014318.609905,20856062581.678383,355,7050703617.224145,92.02326639586882,6,3,True
PROJ_00900,2024-01-08,46917038603.63923,496,9035276038.090698,47162567162.54919,496,7590416689.767587,4.866666041009594,2,1,False
PROJ_00901,2024-04-13,1846900818455.4539,315,800545861169.1588,1309573289068.9663,390,569984566112.5072,9.204090987996546,3,2,False
PROJ_00902,2024-07-27,196198018565.9896,281,105104520126.65991,148111946058.3275,290,81907222914.25589,3.419037407226791,3,3,False
PROJ_00903,2024-05-17,18742360324.031044,169,6464302248.144432,12360795778.804754,212,0.0,49.4018373401832,4,4,True
PROJ_00904,2024-10-01,2323586171483.9565,281,1287532868651.8792,1650761979307.9392,254,908384353399.2462,5.351872563452946,4,4,True
PROJ_00905,2024-03-29,1386828950589.0273,115,494970756433.6067,970935151657.2941,96,346250603400.6582,33.077662876461225,8,4,True
PROJ_00906,2024-08-02,167374625558.0031,241,108657602716.0056,136511490939.0675,237,83279970766.44382,37.87348822018907,6,1,False
PROJ_00907,2023-10-12,400502443089.76764,237,151730610764.4476,267963314296.66583,272,98331370787.11627,39.257310098585016,7,4,True
PROJ_00908,2025-09-22,7554930665546.547,394,3789500180593.053,8043875373980.9795,327,3808846010110.0703,64.35183244544822,1,3,False
PROJ_00909,2025-03-27,346481817977.7787,399,158802922324.87143,239967979198.02817,450,108475929799.52866,18.535402658167428,6,2,True
PROJ_00910,2024-02-04,323070000810.1949,421,158610390458.60428,296300042051.6425,360,160213200087.78357,75.2832329326562,4,2,False
PROJ_00911,2024-07-04,1774749370613.3481,258,541040405156.26105,2271138545032.0234,217,484647378634.51404,61.39571282132607,4,2,False
PROJ_00912,2023-11-13,5165030500156.585,443,2615823955990.4263,6570466765164.811,516,2704441931615.784,68.19002090818,6,6,True
PROJ_00913,2023-11-22,1425213860587.376,374,699710980143.4108,995454843278.9337,374,487289717932.5061,49.60206689252848,4,3,False
PROJ_00914,2025-04-16,681039811156.4597,197,250895672129.88818,458879482882.2741,229,179724777710.3569,24.8595237120391,5,2,False
PROJ_00915,2024-07-23,444896357859.4863,358,181139388585.41852,322980155807.031,402,134822080166.46434,48.40423005236047,6,4,True
PROJ_00916,2025-09-11,66430219561.064125,275,27032486136.55357,61652768163.17063,344,25856274093.29352,81.9614112773769,1,5,False
PROJ_00917,2024-02-04,552886937734.0753,79,203959320862.92722,697289917673.0922,100,220935584938.71808,58.69351527927551,3,2,False
PROJ_00918,2025-07-12,940922983725.7297,445,569142728131.5652,676360935477.6691,524,390819820038.426,10.164516417134292,1,1,False
PROJ_00919,2025-02-11,139460994507.5143,423,57510083562.36915,158402021635.66754,419,48815459324.38415,88.05999132442219,5,2,False
PROJ_00920,2024-01-11,2551846693928.3784,310,1328682803373.9888,1775529475412.7463,318,931855804972.031,34.006285251486126,8,1,True
PROJ_00921,2023-10-10,75564540702.8216,114,36766360812.288635,65107759860.993416,122,46948844749.067825,66.5847063793662,2,1,False
PROJ_00922,2025-05-07,215493691515.0074,20,115943387829.17838,232233948873.05698,18,125861830217.96385,74.27671311119592,3,3,False
PROJ_00923,2024-07-15,333902159492.9406,473,164070750540.15784,240945488458.02686,428,123942073932.46117,25.21198262282852,5,5,True
PROJ_00924,2025-01-20,309180005658.3032,339,175095631219.45203,229753907089.54807,383,126176295221.73666,17.82819412262593,4,3,False
PROJ_00925,2025-01-30,1360301011192.8826,63,781813287620.2654,943399726292.9723,59,543926462164.96643,6.266429609606872,4,1,False
PROJ_00926,2024-12-22,230221558090.44354,246,127844633398.41008,175442309205.82947,233,90873534298.6179,50.001901623312,7,3,True
PROJ_00927,2024-09-10,14337802935648.61,490,7158828689557.332,10039101999267.186,633,5012374373839.771,15.895969264138825,5,1,False
PROJ_00928,2024-04-03,596609034518.4653,495,372997203643.7333,583216300558.3408,476,376946951567.8269,50.6751049017991,1,4,False
PROJ_00929,2023-11-19,58206428093.122444,310,25488801799.08748,49898694593.555855,325,17069717585.373205,3.5149237996223675,4,4,True
PROJ_00930,2024-06-12,44314172256.55169,97,6241968054.613381,12087092633.961254,107,18146060885.20021,12.5413225413677,5,2,False
PROJ_00931,2025-01-29,161029296818.75076,173,53717467103.07076,197438045632.7812,214,52578198984.18821,83.59779369611026,8,0,True
PROJ_00932,2024-01-22,176259152066.09448,228,52901779042.02498,126270387605.18118,195,45392192385.443794,28.601332198053452,3,6,True
PROJ_00933,2023-12-03,193544805170.1168,239,,132387415186.08478,257,62190007929.55435,49.05456618777553,5,4,True
PROJ_00934,2024-11-11,24527413017.371925,414,16463614597.647778,19397043216.430286,414,13218971803.20403,76.72862535575563,5,0,False
PROJ_00935,2025-02-12,62010555687.889915,159,27417602864.046,51222155529.87881,172,22174308296.341255,16.006688631322156,10,4,True
PROJ_00936,2023-12-12,600697142670.3549,186,353959810169.87665,412094402568.09436,191,248721774749.66437,22.581332836881995,4,5,True
PROJ_00937,2025-05-10,848780626107.0043,23,504444770915.3282,960836492088.0271,28,519054333956.1789,96.61068634524992,6,4,True
PROJ_00938,2025-07-03,513110974943.6487,217,314428899314.88965,379557118542.0288,201,211421655685.12744,38.851199957508946,2,3,False
PROJ_00939,2025-08-30,1187694372803.2334,347,628058447248.3531,1279981372575.3943,298,626042008875.7296,52.74623613768978,7,1,True
PROJ_00940,2023-11-21,418209947923.503,364,238147332688.64093,264596021921.79138,455,159375888921.44177,25.876714396998327,3,5,True
PROJ_00941,2024-03-01,101614467452.91635,411,68488729005.83,119916144162.08575,440,57810476846.78735,64.39170372550545,9,2,True
PROJ_00942,2024-02-27,100344945059.81291,369,60643799897.093765,159435780840.8861,353,72236571745.12505,77.8750501130774,5,3,True
PROJ_00943,2025-04-26,258469082851.71756,200,119289147666.25168,293964651033.29553,224,135066445841.09409,88.72901339880708,6,2,True
PROJ_00944,2024-08-04,282459932555.3723,410,112206526197.40952,179855312493.78314,366,78324662509.02568,44.721668460492836,1,5,False
PROJ_00945,2023-12-24,97164893517.22469,420,33011019241.10602,67945846614.83961,346,29871204330.993313,6.724283736041977,5,5,True
PROJ_00946,2024-06-08,44361843125.30164,451,6870286446.879109,31856960765.62343,548,11003639631.110641,18.03813903818949,5,1,False
PROJ_00947,2024-01-27,422693962812.71686,10,132849714690.85336,534610715263.8535,10,139271818725.52826,63.09235771923984,8,3,True
PROJ_00948,2025-04-21,1817187266984.627,141,609680330909.2485,2001703996508.248,136,705410323495.5514,50.536796372310896,6,6,True
PROJ_00949,2024-11-27,83638832831.79088,419,48870461882.00348,111153491791.59865,488,47642362963.880905,87.96223455468217,7,4,True
PROJ_00950,2025-06-09,58499302039.52572,338,26336243102.990543,40187373939.083664,360,20735045486.363335,43.689116831030475,9,5,True
PROJ_00951,2025-05-30,48720791946.15696,437,30913071353.678646,26333327876.261646,494,21820507980.59753,69.78569248004283,10,2,True
PROJ_00952,2025-06-22,1796424670620.2317,134,751950909569.6606,1256867221366.7156,123,519116815186.7813,34.03597217219986,4,3,False
PROJ_00953,2024-05-16,0.0,444,4651522692.152478,661927786.7223339,420,6780409344.908253,1.4745661959621341,7,2,True
PROJ_00954,2025-03-16,15585710891.108759,75,9614113102.647465,39767355222.39379,60,9776034929.322182,54.539660019264474,1,5,False
PROJ_00955,2024-10-21,355123519805.63763,245,193824835907.01865,228346138591.9566,217,143306374181.85196,40.66607263819713,4,5,True
PROJ_00956,2025-01-01,55001920597.10681,234,33214999608.56716,40671994610.9623,191,15240497013.918558,8.95004767838609,5,4,True
PROJ_00957,2024-12-24,102762592456.53885,190,46507580250.438774,71581098405.92209,184,30571327785.230244,16.15933610152276,5,1,False
PROJ_00958,2024-07-28,373769061906.42,86,138896079799.41586,276659718002.4688,99,94105928109.08235,49.55447550155244,10,2,True
PROJ_00959,2025-05-22,47505472321.18103,228,25665808169.73305,61775702902.95491,239,31214649086.43608,84.81028107090268,9,1,True
PROJ_00960,2024-12-10,91174631285.41634,408,50540047686.24409,113036958967.85345,480,55139974324.5662,85.64645587766513,4,3,False
PROJ_00961,2024-08-05,233988345185.773,268,94306101080.97336,163401559439.3919,327,75095058312.32724,38.10752412552938,8,2,True
PROJ_00962,2025-05-02,349130644541.2948,399,129845526943.1209,389691315217.2954,352,131831155336.91602,78.86282858528246,2,5,False
PROJ_00963,2025-06-24,122570946884.32071,38,54304266140.00051,153046885354.7293,47,62059214897.934135,67.21815352228369,5,2,False
PROJ_00964,2023-11-28,370797146636.0205,127,,438750897542.3003,108,187269502633.618,62.44923552559147,7,6,True
PROJ_00965,2025-06-13,917699669597.3002,385,505880151998.77563,1188301359436.2493,371,601826868622.7319,83.7627366856915,3,3,False
PROJ_00966,2024-01-07,627929410322.1827,51,205962347793.41904,445012594224.6351,57,142195689426.1326,49.17197594556393,2,3,False
PROJ_00967,2024-04-27,646130368253.162,364,374033416999.8071,459901527331.632,298,267244461821.28342,10.547939508409636,0,3,False
PROJ_00968,2025-06-29,140595380815.4414,148,83032138621.02994,154306090166.13394,138,68890681886.37129,84.79687466970412,4,3,False
PROJ_00969,2024-05-01,43743382720.85891,198,29992749245.000076,37569454033.21481,178,35172026372.46371,65.34485404379971,6,0,False
PROJ_00970,2024-06-24,49243910183.79749,162,15657735472.92509,23757052277.693573,175,19653915507.176502,99.8064147301658,4,0,False
PROJ_00971,2025-08-04,146517563744.66568,163,72153162285.58955,78952409290.78914,167,51335833549.78444,25.548971588311844,4,3,False
PROJ_00972,2023-12-20,277700293225.32684,326,108087838299.46758,340742330058.02423,313,105337668013.93852,51.81714023095048,5,6,True
PROJ_00973,2024-03-06,292033849092.66187,228,140556682098.70624,331037991340.86255,272,148577544267.50323,61.29509680157321,4,6,True
PROJ_00974,2024-05-30,1509310037835.2607,91,908307376189.9796,1952969794048.7566,113,889239299919.0255,74.93596049384348,4,3,False
PROJ_00975,2024-03-23,92810318574.55101,157,45081089305.854034,53574663459.76912,130,27328969653.07609,37.248877597851596,4,1,False
PROJ_00976,2025-04-15,56471494866.70375,34,20102612158.886864,40490431062.64034,31,11658795047.92558,14.798581697511143,7,5,True
PROJ_00977,2023-12-13,0.0,251,1732815651.5866756,30791395818.51225,223,705371460.3086157,62.67099157705637,8,2,True
PROJ_00978,2024-03-06,782025630667.6165,315,362982073062.11346,886390104641.8317,326,400376638446.7094,90.6047834988559,6,3,True
PROJ_00979,2023-09-30,39626231108.220505,153,21725929627.608273,94013217156.57257,176,15618519109.69178,72.30797228809554,8,2,True
PROJ_00980,2024-11-19,651700068941.2662,130,264962289501.3374,478100140008.13464,167,200435627325.23303,43.57729087147854,4,4,True
PROJ_00981,2025-01-01,90075938564.81438,275,41171522886.18859,55397632256.67291,243,24286194937.476536,7.5687561650292015,3,4,False
PROJ_00982,2025-09-02,342664148091.20514,67,200204242725.52585,251995853292.7799,80,140765104876.38647,37.57688045784372,2,1,False
PROJ_00983,2025-05-28,38173124765.48769,135,11278690496.7496,14719505333.629755,148,12523447295.381603,42.84094850401913,3,5,True
PROJ_00984,2025-01-21,139983694769.26318,204,76155126812.10255,135851682204.11884,247,65898692496.5368,84.95048547802017,9,5,True
PROJ_00985,2024-07-22,11494116099.130875,73,20120486632.658348,12466858922.988588,72,6698144316.649376,39.39860814960334,5,6,True
PROJ_00986,2023-10-31,621272530450.2277,58,282236052919.0551,429357931253.81995,56,203220522828.648,42.798367733638486,6,3,True
PROJ_00987,2024-05-22,164307766205.16006,209,83464469459.94559,112113758741.84796,261,67696219109.5672,28.455515210002027,6,0,False
PROJ_00988,2024-07-19,128332305361.65932,375,52714866385.661285,84513409347.30032,449,40472027431.9332,33.417639231792855,8,1,True
PROJ_00989,2025-09-20,86376864979.71071,488,40306257669.174904,74302691909.68385,541,20126888836.311485,37.418015867832125,4,4,True
PROJ_00990,2024-07-13,648946515735.5076,192,385416600427.1362,448206341704.36414,225,261357485528.18488,8.560826888890086,8,6,True
PROJ_00991,2025-09-16,1309878583565.9998,169,587427456826.6896,1367837527185.5903,153,638921074244.803,52.973019514024095,3,3,False
PROJ_00992,2025-01-04,144529595366.86285,367,50302085468.58469,155782381477.38556,422,50331636573.06159,88.89233750101603,4,3,False
PROJ_00993,2023-12-09,770233941888.2614,170,333432178023.78613,1033235639277.383,196,371605603258.86646,89.29590662464724,8,3,True
PROJ_00994,2025-08-31,56573703273.408676,235,27837079099.76157,67326580958.62865,216,17675318869.16078,33.266615599698326,4,5,True
PROJ_00995,2024-05-24,850618204943.1936,370,382993204738.436,983875377517.3961,312,360997926573.6701,52.292026375223166,4,3,False
PROJ_00996,2024-06-24,319581295980.05414,491,155931312253.02402,242764109187.89133,619,104423661858.42564,2.479428658023233,4,0,False
PROJ_00997,2025-06-29,686652576719.5464,311,257432498105.2205,490701498323.846,316,183982344343.78644,-0.08103080958906514,1,6,False
PROJ_00998,2025-05-23,411123784058.37897,313,197471533286.9445,526617084402.2398,302,177241675498.21954,78.06427527433384,5,5,True
PROJ_00999,2025-08-05,504374131345.72473,424,185260070438.65164,336332570934.2109,340,128800676413.34651,25.2327598147578,3,1,False
PROJ_01000,2024-04-17,1106723042925.1123,156,460536309891.01904,761375176774.8973,136,326443484208.8445,8.365195754128026,4,3,False
