Project_ID,Update_Day,Planned_Cost,Planned_Labour,Planned_Material,Actual_Cost,Actual_Labour,Actual_Material,%Work_Completed,External_Delay,Internal_Delay,Delay_Label
PROJ_00956,2025-01-01,63963212973.38,234,27252792709.09,44774249081.366,191,19076954896.363,8.83,5,4,True
PROJ_00957,2024-12-24,93836501905.13,190,41527970152.35,65685551333.590996,184,29069579106.644997,16.24,5,1,False
PROJ_00958,2024-07-28,372388064960.09,86,133975008775.57,260671645472.063,99,93782506142.899,49.62,10,2,True
PROJ_00959,2025-05-22,59218815449.86,228,27309410874.4,76424042859.17,239,31738372036.93,84.59,9,1,True
PROJ_00960,2024-12-10,97389888160.28,408,53370232445.54,107362108078.31,480,51968791884.65,85.75,4,3,False
PROJ_00961,2024-08-05,214157750511.13,268,102031822974.48,149910425357.791,327,71422276082.13599,38.08,8,2,True
PROJ_00962,2025-05-02,308419711914.85,399,126984756299.82,382008632568.6,352,129338731830.17,78.99,2,5,False
PROJ_00963,2025-06-24,126272776539.22,38,62523334570.67,140301077468.41,47,67006654908.16,67.31,5,2,False
PROJ_00964,2023-11-28,375304713094.12,127,162166874439.09,444761657962.99,108,192716482054.55,62.52,7,6,True
PROJ_00965,2025-06-13,936812360060.78,385,508154841941.89,1174624005250.22,371,607553629883.1,83.56,3,3,False
PROJ_00966,2024-01-07,647177655956.8,51,204758248171.96,453024359169.76,57,143330773720.37198,49.1,2,3,False
PROJ_00967,2024-04-27,656131241770.89,364,367724814132.14,459291869239.623,298,257407369892.498,10.43,0,3,False
PROJ_00968,2025-06-29,145786881168.45,148,75705452656.45,159861986329.91,138,69119357323.99,85.05,4,3,False
PROJ_00969,2024-05-01,44040192070.05,198,26191059504.39,42680830899.25,178,25402025452.94,65.34,6,0,False
PROJ_00970,2024-06-24,41192670393.39,162,19794286413.51,42793358074.0,175,19809256728.57,99.86,4,0,False
PROJ_00971,2025-08-04,143940777156.03,163,72274044932.75,100758544009.221,167,50591831452.924995,25.48,4,3,False
PROJ_00972,2023-12-20,269455689718.84,326,112817120048.7,327728383626.31,313,102567118135.24,51.48,5,6,True
PROJ_00973,2024-03-06,299196300276.48,228,144097630330.35,350932987242.2,272,149930886718.43,61.63,4,6,True
PROJ_00974,2024-05-30,1510135916541.29,91,905696268999.12,1950200170900.09,113,888182326462.1,74.88,4,3,False
PROJ_00975,2024-03-23,97057981539.67,157,50354036084.01,67940587077.769,130,35247825258.807,36.94,4,1,False
PROJ_00976,2025-04-15,71249313985.73,34,22562104879.66,49874519790.010994,31,15793473415.762,14.87,7,5,True
PROJ_00977,2023-12-13,20344320129.12,251,7523071898.58,23223752267.49,223,8526401749.85,62.65,8,2,True
PROJ_00978,2024-03-06,789831984915.66,315,359419014018.41,884598184612.26,326,397004017391.59,90.51,6,3,True
PROJ_00979,2023-09-30,68569780647.43,153,23677415095.29,95419252092.48,176,21958547656.87,72.61,8,2,True
PROJ_00980,2024-11-19,664916438902.7,130,276958363447.0,465441507231.88995,167,193870854412.9,43.54,4,4,True
PROJ_00981,2025-01-01,83715881708.08,275,32329378210.25,58601117195.656,243,22630564747.175,7.68,3,4,False
PROJ_00982,2025-09-02,340562340163.4,67,194719300089.1,238393638114.38,80,136303510062.37,37.29,2,1,False
PROJ_00983,2025-05-28,37923420856.16,135,22186605756.83,26546394599.312,148,15530624029.781,42.87,3,5,True
PROJ_00984,2025-01-21,126211437027.11,204,72177824270.96,149009474850.37,247,71123232173.73,85.05,9,5,True
PROJ_00985,2024-07-22,19992640850.12,73,11878830714.05,13994848595.083998,72,8315181499.834999,39.28,5,6,True
PROJ_00986,2023-10-31,613316718969.01,58,283245274530.23,429321703278.307,56,198271692171.16098,42.73,6,3,True
PROJ_00987,2024-05-22,173723713185.49,209,82657832758.19,121606599229.84299,261,57860482930.733,28.33,6,0,False
PROJ_00988,2024-07-19,125095479715.15,375,54439929579.5,87566835800.605,449,38107950705.649994,33.15,8,1,True
PROJ_00989,2025-09-20,84585536585.83,488,37493149019.06,59209875610.081,541,26245204313.341995,37.5,4,4,True
PROJ_00990,2024-07-13,646525549799.88,192,379824507720.39,452567884859.91595,225,265877155404.27298,8.32,8,6,True
PROJ_00991,2025-09-16,1314389956715.47,169,593874294366.0,1389251668817.51,153,645842312264.29,52.71,3,3,False
PROJ_00992,2025-01-04,140804321859.3,367,54124215565.76,175061733839.84,422,50932321522.51,89.0,4,3,False
PROJ_00993,2023-12-09,765596557384.0,170,332882009278.88,1010159825671.89,196,372894851672.52,89.39,8,3,True
PROJ_00994,2025-08-31,73263983959.89,235,26158009403.56,51284788771.923,216,18310606582.492,33.26,4,5,True
PROJ_00995,2024-05-24,840719478721.77,370,380787831868.22,988697085888.35,312,365989712488.99,52.32,4,3,False
PROJ_00996,2024-06-24,333999745610.47,491,156973335406.32,233799821927.32898,619,109881334784.424,2.24,4,0,False
PROJ_00997,2025-06-29,696887930429.62,311,262206677831.33,487821551300.73395,316,183544674481.93097,0.04,1,6,False
PROJ_00998,2025-05-23,408300922955.78,313,192138764445.88,512566674428.37,302,174988994076.82,78.03,5,5,True
PROJ_00999,2025-08-05,497398751811.55,424,191872286456.26,348179126268.08496,340,134310600519.382,25.34,3,1,False
PROJ_01000,2024-04-17,1104156116866.95,156,463200774690.63,772909281806.8649,136,324240542283.441,8.35,4,3,False
